security_code,security_name,board,listing_date,prediction_date,prediction_date_source,log_offline_oversubscription,first_day_return_pct,inquiry_announcement_date,inquiry_start_date,sw_level1_industry_code,sw_level2_industry_code,primary_underwriter,offline_market_value_threshold_10k_yuan,expected_fundraising_100m_yuan,log_expected_fundraising,industry_pe_at_ipo_factor,comparable_pe_avg_ex_nonrecurring_factor,latest_revenue_100m_yuan,log_latest_revenue,revenue_cagr_3y_pct,issue_pb_factor,board_turnover_ma20,board_turnover_pct_rank_1y,board_turnover_ma20_over_ma60,board_return_ma20,underwriter_prior_ipo_count,underwriter_prior_log_oversub_mean,underwriter_prior_first_day_return_mean,underwriter_prior_break_rate,sw_l1_prior_ipo_count,sw_l1_prior_log_oversub_mean,sw_l1_prior_first_day_return_mean,sw_l1_prior_break_rate
688070.SH,纵横股份,科创板,2021-02-10,2021-01-26,inquiry_start_date,8.175622065525054,137.521588946459,2021-01-21,2021-01-26,1000042212000000,1000042328000000,国泰君安证券股份有限公司,6000.0,5.120618,1.811663071818215,46.43,89.47,2.107603,1.133851689468872,42.78,2.85,358.628,0.852589641434263,0.1835679731138289,11.320000000000002,13.0,7.207852540755017,141.07270573794884,0.0,10.0,7.223962685633644,200.96563702260707,0.0
688665.SH,四方光电,科创板,2021-02-09,2021-01-26,inquiry_start_date,8.435596922591266,121.808330511344,2021-01-21,2021-01-26,1000042211000000,1000042322000000,海通证券股份有限公司,6000.0,6.300488,1.987941195235098,54.4,103.86,2.332548,1.2037371765678961,,3.35,358.628,0.852589641434263,0.1835679731138289,11.320000000000002,19.0,7.312292114275194,197.72796967624663,0.0,45.0,7.3139863216008845,159.62799393289617,0.0
300938.SZ,信测标准,创业板,2021-01-27,2021-01-27,listing_date,,48.068669527897,,,1000042204000000,1000042295000000,五矿证券有限公司,,6.06732,1.9554813415665462,36.05,68.77,3.007013,1.3880460759711806,,2.72,2085.246,0.5674603174603174,0.06251703775643258,6.7299999999999995,0.0,,,,2.0,7.666899729633123,96.23840458523755,0.0
300945.SZ,曼卡龙,创业板,2021-02-10,2021-01-27,inquiry_start_date,8.424396354517881,380.701754385965,2021-01-22,2021-01-27,1000042197000000,1000042269000000,浙商证券股份有限公司,6000.0,4.223973,1.6532582235074809,19.35,30.86,8.966021,2.2991814070213517,,1.38,2085.246,0.5674603174603174,0.06251703775643258,6.7299999999999995,4.0,8.046723904308502,286.76830287304426,0.0,3.0,7.834254521159987,235.97715035300203,0.0
300939.SZ,秋田微,创业板,2021-01-28,2021-01-28,listing_date,,67.4018289402905,,,1000042193000000,1000042245000000,国信证券股份有限公司,,7.436,2.132508262616528,52.18,29.36,8.012549,2.1986179394894916,,2.81,2089.692,0.5793650793650794,0.07014238234807135,7.829999999999999,11.0,6.959453832719064,187.227235811706,0.0,46.0,7.135202688508902,186.68991135828065,0.0
688619.SH,罗普特,科创板,2021-02-23,2021-02-01,inquiry_start_date,8.207569049493108,102.433972035215,2021-01-27,2021-02-01,1000042213000000,1000042332000000,国金证券股份有限公司,6000.0,7.593378,2.1509919066571968,60.5,59.09,5.07,1.803358605071407,61.02,2.81,358.0565,0.8373015873015873,0.17289884688605772,2.500000000000002,9.0,7.564146317306099,165.16576065483966,0.0,35.0,7.112594825507037,173.35797547841338,0.0
300948.SZ,冠中生态,创业板,2021-02-25,2021-02-03,inquiry_start_date,8.524649206126938,451.461538461538,2021-01-29,2021-02-03,1000042209000000,1000042313000000,国金证券股份有限公司,6000.0,5.001596,1.7920254338563275,22.95,158.49,2.780367,1.3298210948656624,,1.73,2046.1625,0.5317460317460317,0.07756869042618164,-1.2200000000000002,10.0,7.628488590524799,158.8925817928772,0.0,0.0,,,
688183.SH,生益电子,科创板,2021-02-25,2021-02-03,inquiry_start_date,8.031903531836742,72.6247987117552,2021-01-29,2021-02-03,1000042193000000,1000042244000000,东莞证券股份有限公司,6000.0,40.52208959,3.726225564903395,54.57,31.14,30.962458,3.464562026576551,34.51,2.74,347.261,0.8174603174603174,0.1475017637427365,0.7800000000000022,6.0,7.14758823440619,407.8156087312616,0.0,46.0,7.135202688508902,186.68991135828065,0.0
688677.SH,海泰新光,科创板,2021-02-26,2021-02-04,inquiry_start_date,8.445632590417373,57.2147651006712,2021-01-29,2021-02-04,1000042199000000,1000042278000000,国泰君安证券股份有限公司,6000.0,9.476976,2.349180087636124,53.04,99.92,2.528663,1.2609190456588901,,3.23,344.26599999999996,0.8095238095238095,0.13994609307223116,-0.039999999999997815,14.0,7.2769789353814485,140.81905453855668,0.0,51.0,7.311386675229633,188.40666408236152,0.0
920427.BJ,华维设计,北交所,2021-02-05,2021-02-05,listing_date,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
300946.SZ,恒而达,创业板,2021-02-08,2021-02-08,listing_date,,380.81494057725,,,1000042211000000,1000042322000000,华泰联合证券有限责任公司,,4.909315,1.776529919455128,32.03,47.71,3.769075,1.5621523657598406,,2.24,1969.8800000000003,0.4722222222222222,0.05234394511451623,-3.3899999999999997,23.0,7.396487127331768,145.7157216193802,0.0,46.0,7.33836916075285,158.80582733677548,0.0
688079.SH,美迪凯,科创板,2021-03-02,2021-02-09,inquiry_start_date,8.136138548781616,154.661432777233,2021-02-04,2021-02-09,1000042193000000,1000042245000000,中信证券股份有限公司,6000.0,8.446048,2.245596452977,54.02,30.45,3.040019,1.3962493949322967,21.82,2.83,326.172,0.7579365079365079,0.08090827950052604,0.6200000000000022,29.0,7.225153935056708,167.3819111215562,0.0,47.0,7.154281429856303,184.26299406792904,0.0
688696.SH,极米科技,科创板,2021-03-03,2021-02-09,inquiry_start_date,8.099880891651422,296.328422941748,2021-02-04,2021-02-09,1000042195000000,1000042255000000,中国国际金融股份有限公司,6000.0,13.092481,2.6456413927378075,54.02,70.82,21.16402,3.09847025336889,,3.13,326.172,0.7579365079365079,0.08090827950052604,0.6200000000000022,21.0,6.844212186627144,164.45533301374635,0.0,3.0,7.505649017968461,165.30635295667247,0.0
920239.BJ,长虹能源,北交所,2021-02-09,2021-02-09,listing_date,,37.511071744907,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
300947.SZ,德必集团,创业板,2021-02-10,2021-02-10,listing_date,,68.8362152710317,,,1000042203000000,1000042289000000,民生证券股份有限公司,,6.9350678,2.0712918983653092,45.8,21.71,9.100316,2.3125667104864944,,1.83,1913.316,0.44047619047619047,0.026172461822552506,0.30999999999999983,11.0,7.52749806390253,140.3751290350965,0.0,0.0,,,
300950.SZ,德固特,创业板,2021-03-03,2021-02-10,inquiry_start_date,8.493743688344962,629.964328180737,2021-02-05,2021-02-10,1000042211000000,1000042323000000,长江证券承销保荐有限公司,6000.0,4.880671,1.771670871046099,53.36,60.26,2.640271,1.2920581294267952,,1.68,1913.316,0.44047619047619047,0.026172461822552506,0.30999999999999983,4.0,7.697346553093175,125.11177550221703,0.0,46.0,7.33836916075285,158.80582733677548,0.0
920735.BJ,德源药业,北交所,2021-02-19,2021-02-19,listing_date,,1.80327868852458,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
688328.SH,深科达,科创板,2021-03-09,2021-02-22,inquiry_start_date,8.542201832113246,216.555488174651,2021-02-10,2021-02-22,1000042211000000,1000042323000000,安信证券股份有限公司,6000.0,4.064357,1.6222271799873658,53.73,37.34,4.719362,1.7438572607092913,,1.97,311.5345,0.7103174603174603,0.027508224927370373,0.9100000000000016,6.0,7.029640993226034,129.20530620841015,0.0,47.0,7.362951597510129,168.8304762909023,0.0
920599.BJ,同力股份,北交所,2021-02-22,2021-02-22,listing_date,,-15.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
688676.SH,金盘科技,科创板,2021-03-09,2021-02-23,inquiry_start_date,8.506147815219707,141.089108910891,2021-02-10,2021-02-23,1000042210000000,1000042321000000,浙商证券股份有限公司,6000.0,6.205638,1.9748637751495202,41.07,214.53,24.226506,3.2278952671334555,,1.86,307.18199999999996,0.6984126984126984,0.008746595034456073,-4.219999999999999,5.0,8.122258394350379,305.5549931756284,0.0,28.0,7.427753940660779,182.54490190940427,0.0
920832.BJ,齐鲁华信,北交所,2021-02-23,2021-02-23,listing_date,,0.28571428571428,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
300952.SZ,恒辉安防,创业板,2021-03-11,2021-02-24,inquiry_start_date,8.42116933100248,456.740614334471,2021-02-19,2021-02-24,1000042197000000,1000042268000000,华泰联合证券有限责任公司,6000.0,6.131154,1.9644730726620891,28.26,50.72,5.971793,1.9418724370276834,,2.08,1881.2435,0.4126984126984127,0.011922845625627287,-0.9900000000000002,23.0,7.396487127331768,145.7157216193802,0.0,4.0,7.98178997949946,272.15830136124276,0.0
688667.SH,菱电电控,科创板,2021-03-12,2021-02-24,inquiry_start_date,8.41627205157592,65.0755767700875,2021-02-19,2021-02-24,1000042194000000,1000042249000000,长江证券承销保荐有限公司,6000.0,6.390942,2.000255196390008,52.43,83.96,7.624129,2.154563972310797,74.84,3.05,301.9545,0.6865079365079365,-0.008345493696133577,-2.1199999999999983,5.0,7.856625980143532,226.08228603792105,0.0,6.0,7.359424777173174,254.2968933242062,0.0
688083.SH,中望软件,科创板,2021-03-11,2021-02-25,inquiry_start_date,7.931589350419647,171.760797342193,2021-02-19,2021-02-25,1000042213000000,1000042334000000,华泰联合证券有限责任公司,6000.0,7.522684,2.1427313147059266,58.52,212.04,3.61078,1.5283970400932552,,3.6,300.005,0.6825396825396826,-0.014915571462579602,-6.539999999999999,24.0,7.439182219151381,158.67509214917564,0.0,36.0,7.143010776173316,171.3878642716579,0.0
920225.BJ,利通科技,北交所,2021-02-25,2021-02-25,listing_date,,-0.909090909090903,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
300949.SZ,奥雅股份,创业板,2021-02-26,2021-02-26,listing_date,,100.995758805089,,,1000042209000000,1000042313000000,光大证券股份有限公司,,8.1345,2.212058453794487,36.74,100.89,5.175961,1.8206644979356974,,3.19,1847.2505,0.38095238095238093,-0.004469399893759829,-8.270000000000001,8.0,7.667218347752765,227.01135475331074,0.0,1.0,8.524649206126938,451.461538461538,0.0
300951.SZ,博硕科技,创业板,2021-02-26,2021-02-26,listing_date,,79.8350625166267,,,1000042193000000,1000042247000000,中信建投证券股份有限公司,,15.036,2.7748361947802604,54.27,39.7,5.050389,1.8001225674964143,,3.68,1847.2505,0.38095238095238093,-0.004469399893759829,-8.270000000000001,25.0,7.21809880674152,159.8934888563803,0.0,48.0,7.174736786500581,183.6462948743729,0.0
688316.SH,青云科技-U,科创板,2021-03-16,2021-02-26,inquiry_start_date,8.31855884563045,28.9324960753532,2021-02-23,2021-02-26,1000042213000000,1000042333000000,中国国际金融股份有限公司,6000.0,12.649295,2.6136878719454986,,,3.76822,1.5619730696381855,25.5,3.03,295.913,0.6746031746031746,-0.027831574866657105,-8.189999999999998,22.0,6.90128803685552,170.44956437411008,0.0,37.0,7.164323710612406,171.39794354383451,0.0
300953.SZ,震裕科技,创业板,2021-03-18,2021-03-03,inquiry_start_date,8.321810978358082,233.750434480361,2021-02-26,2021-03-03,1000042210000000,1000042320000000,民生证券股份有限公司,6000.0,6.967388,2.0753567101035553,53.25,87.15,7.495345,2.1395183664240247,,2.23,1756.0629999999996,0.32142857142857145,-0.051736809165639386,-5.5600000000000005,11.0,7.52749806390253,140.3751290350965,0.0,29.0,7.464939936335225,181.11539180600727,0.0
688456.SH,有研粉材,科创板,2021-03-17,2021-03-03,inquiry_start_date,8.307489617623729,290.489642184558,2021-02-26,2021-03-03,1000042192000000,1000042238000000,长江证券承销保荐有限公司,6000.0,4.392699,1.6850460017064375,32.73,42.18,17.118475,2.8969321359251823,,1.19,279.0055,0.5674603174603174,-0.0914807648995033,-7.779999999999998,6.0,7.949900325382264,199.2478344932821,0.0,2.0,7.989770834464579,147.805176499744,0.0
688616.SH,西力科技,科创板,2021-03-18,2021-03-03,inquiry_start_date,8.410358434042356,150.068027210884,2021-02-26,2021-03-03,1000042210000000,1000042321000000,国金证券股份有限公司,6000.0,4.396086,1.6856738759501584,36.13,32.64,4.251345,1.6584842342685466,,1.75,279.0055,0.5674603174603174,-0.0914807648995033,-7.779999999999998,11.0,7.709957737397721,185.48975967184634,0.0,30.0,7.493502304402654,182.86989322848572,0.0
688092.SH,爱科科技,科创板,2021-03-19,2021-03-05,inquiry_start_date,8.43705347403741,128.205128205128,2021-03-02,2021-03-05,1000042211000000,1000042323000000,海通证券股份有限公司,6000.0,5.180077,1.8213307309389055,52.99,131.82,2.11191,1.1352366855894618,9.39,2.51,278.74300000000005,0.5595238095238095,-0.09483107148172687,-5.579999999999998,20.0,7.368457354690998,193.9319877180015,0.0,48.0,7.387519310731026,169.8247473718138,0.0
300955.SZ,嘉亨家化,创业板,2021-03-24,2021-03-08,inquiry_start_date,8.423229814265925,323.472474289171,2021-03-04,2021-03-08,1000042219000000,1000042352000000,安信证券股份有限公司,6000.0,4.815108,1.7604593584550798,44.95,72.12,7.856586,2.1811613630455744,,1.96,1720.2689999999998,0.2857142857142857,-0.06422145109123101,-3.5200000000000005,7.0,7.245721113067065,141.68390363215886,0.0,4.0,7.273665291306604,182.34155203484443,0.0
688609.SH,九联科技,科创板,2021-03-23,2021-03-08,inquiry_start_date,8.272040301809106,239.348370927318,2021-03-03,2021-03-08,1000042195000000,1000042255000000,民生证券股份有限公司,6000.0,7.068096,2.087917518880867,51.8,26.51,24.365289,3.233381664606417,,1.86,275.19950000000006,0.5357142857142857,-0.10552563194848086,-5.279999999999998,12.0,7.593690806773826,148.15640448886856,0.0,4.0,7.654206986389202,198.06187045294135,0.0
300956.SZ,英力股份,创业板,2021-03-26,2021-03-09,inquiry_start_date,8.141370872313892,243.813229571984,2021-03-04,2021-03-09,1000042193000000,1000042247000000,长江证券承销保荐有限公司,6000.0,5.682855,1.899545291450818,51.57,34.85,12.622176,2.6116990530116846,,1.67,1726.1444999999999,0.3055555555555556,-0.0633910706752272,-8.07,7.0,8.000984509988188,212.28237844917868,0.0,48.0,7.174736786500581,183.6462948743729,0.0
688329.SH,艾隆科技,科创板,2021-03-29,2021-03-09,inquiry_start_date,8.40665375493552,68.3521713265913,2021-03-03,2021-03-09,1000042211000000,1000042326000000,海通证券股份有限公司,6000.0,5.270434,1.8358455707501369,52.07,199.3,2.914279,1.364631149008773,21.92,1.93,275.3855,0.5396825396825397,-0.10763781062714373,-8.799999999999999,21.0,7.419342884183684,190.80213726500753,0.0,49.0,7.408938375288298,168.97536738882022,0.0
300957.SZ,贝泰妮,创业板,2021-03-25,2021-03-10,inquiry_start_date,7.860607846170846,244.010141559265,2021-03-08,2021-03-10,1000042219000000,1000042352000000,国信证券股份有限公司,6000.0,16.609813,2.8684563034852366,34.49,485.47,19.437455,3.0173692468201856,,5.51,1728.521,0.30952380952380953,-0.0629938568162508,-12.940000000000001,11.0,6.959453832719064,187.227235811706,0.0,5.0,7.503578195898468,210.56773648570976,0.0
300958.SZ,建工修复,创业板,2021-03-29,2021-03-10,inquiry_start_date,8.365839463137382,603.399765533411,2021-03-08,2021-03-10,1000042218000000,1000042349000000,中信建投证券股份有限公司,6000.0,6.269248,1.9836528474057213,24.39,25.04,11.187072,2.500375717758598,,1.35,1728.521,0.30952380952380953,-0.0629938568162508,-12.940000000000001,25.0,7.21809880674152,159.8934888563803,0.0,12.0,7.639206267167445,111.51868966388282,0.0
688606.SH,奥泰生物,科创板,2021-03-25,2021-03-10,inquiry_start_date,7.574781713905,30.1264307623251,2021-03-05,2021-03-10,1000042199000000,1000042278000000,申万宏源证券承销保荐有限责任公司,6000.0,5.596603,1.88655481956073,51.09,115.71,2.413355,1.2276956785793558,36.4,3.72,274.96799999999996,0.5357142857142857,-0.10855883115760356,-12.919999999999998,7.0,7.611553826385722,401.13766906081355,0.0,52.0,7.333199096675551,185.88374294809822,0.0
688633.SH,星球石墨,科创板,2021-03-24,2021-03-10,inquiry_start_date,8.468138337219491,84.1165972635336,2021-03-05,2021-03-10,1000042211000000,1000042323000000,华泰联合证券有限责任公司,6000.0,4.31396,1.6703373200228784,51.46,35.75,4.809652,1.7595206723401629,,2.34,274.96799999999996,0.5357142857142857,-0.10855883115760356,-12.919999999999998,25.0,7.4588785044021115,159.19852035689632,0.0,50.0,7.428892682881243,166.96290346757564,0.0
688195.SH,腾景科技,科创板,2021-03-26,2021-03-11,inquiry_start_date,8.565211686497078,54.7794117647059,2021-03-08,2021-03-11,1000042193000000,1000042245000000,兴业证券股份有限公司,6000.0,3.872851,1.5836791867470645,51.12,67.37,1.790259,1.026134423065912,46.86,2.39,269.692,0.5,-0.12350961882208145,-10.509999999999998,7.0,7.5589445283375145,149.5147565475974,0.0,49.0,7.194464012741669,184.87419150085478,0.0
688661.SH,和林微纳,科创板,2021-03-29,2021-03-12,inquiry_start_date,8.557680064189473,86.9000564652738,2021-03-09,2021-03-12,1000042193000000,1000042243000000,华兴证券有限公司,6000.0,3.690797,1.545602504054811,50.96,46.24,1.894647,1.0628631692207562,42.62,3.26,268.19550000000004,0.47619047619047616,-0.1279598893836601,-6.729999999999998,0.0,,,,50.0,7.221878966216777,182.2722959061318,0.0
300960.SZ,通业科技,创业板,2021-03-29,2021-03-15,inquiry_start_date,8.364712579582099,241.970198675497,2021-03-10,2021-03-15,1000042211000000,1000042324000000,招商证券股份有限公司,6000.0,4.263048,1.6607103266036607,41.51,29.78,3.892845,1.5877739338980166,,3.86,1687.5735,0.25793650793650796,-0.08093676285261897,-6.9,12.0,7.216257824110219,184.04438859358268,0.0,51.0,7.449270048652582,165.3384660910258,0.0
300961.SZ,深水海纳,创业板,2021-03-30,2021-03-15,inquiry_start_date,8.454516488019891,483.018867924528,2021-03-11,2021-03-15,1000042218000000,1000042349000000,安信证券股份有限公司,6000.0,6.594013,2.0273601736859437,24.5,57.48,5.642748,1.8935257332954947,,1.57,1687.5735,0.25793650793650796,-0.08093676285261897,-6.9,8.0,7.392909700716923,164.40747496428537,0.0,13.0,7.695101128395901,149.3556955000004,0.0
688109.SH,品茗科技,科创板,2021-03-30,2021-03-15,inquiry_start_date,8.352434767887331,78.8211788211788,2021-03-10,2021-03-15,1000042213000000,1000042334000000,长江证券承销保荐有限公司,6000.0,6.652122,2.034982994995081,56.6,218.27,2.828684,1.342521141014313,,3.37,266.2525,0.4444444444444444,-0.13087841660863497,-6.279999999999998,8.0,8.0185328052789,216.22373483952933,0.0,38.0,7.19469831942867,167.64885282097973,0.0
688626.SH,翔宇医疗,科创板,2021-03-31,2021-03-16,inquiry_start_date,8.392097863496073,55.4476058292852,2021-03-11,2021-03-16,1000042199000000,1000042278000000,海通证券股份有限公司,6000.0,8.111434,2.2095301083244765,50.59,100.51,4.27415,1.6628175289373397,21.58,2.75,264.842,0.42857142857142855,-0.12810222762865286,-10.079999999999998,22.0,7.46422065103604,185.23622972235225,0.0,53.0,7.3377572592647855,182.9449257370459,0.0
688659.SH,元琛科技,科创板,2021-03-31,2021-03-17,inquiry_start_date,8.538174182991977,160.769230769231,2021-03-12,2021-03-17,1000042190000000,1000042229000000,国元证券股份有限公司,6000.0,3.539116,1.5127322794377038,50.43,97.02,3.631879,1.5329626173042765,,1.89,260.788,0.4007936507936508,-0.1375069452406361,-13.639999999999999,5.0,8.078416931439552,330.3567954115893,0.0,22.0,7.454978934240432,163.02550624837238,0.045454545454545456
688260.SH,昀冢科技,科创板,2021-04-06,2021-03-18,inquiry_start_date,8.409240630420655,196.261682242991,2021-03-15,2021-03-18,1000042193000000,1000042247000000,华泰联合证券有限责任公司,6000.0,10.261692,2.4214068778525153,50.16,119.15,5.206094,1.8255317125437707,73.94,2.62,255.3935,0.3373015873015873,-0.15054627739217052,-13.509999999999998,26.0,7.4976961902797035,156.3107540840747,0.0,51.0,7.2480711446083985,180.40225199552674,0.0
