security_code,security_name,board,listing_year,period,log_offline_oversubscription,feature,shap,abs_shap
301171.SZ,易点天下,创业板,2022.0,2021-2022 扩容与破发阶段,8.095492903098823,concurrent_ipo_count,0.02360846446301766,0.02360846446301766
301172.SZ,君逸数码,创业板,2023.0,2023 全面注册制切换,7.845179203538004,concurrent_ipo_count,0.013627164717640078,0.013627164717640078
301173.SZ,毓恬冠佳,创业板,2025.0,2024-2026 当前阶段,8.217406796335746,concurrent_ipo_count,-0.0017972626627379123,0.0017972626627379123
301175.SZ,中科环保,创业板,2022.0,2021-2022 扩容与破发阶段,7.676434378117009,concurrent_ipo_count,0.014837295001738762,0.014837295001738762
301176.SZ,逸豪新材,创业板,2022.0,2021-2022 扩容与破发阶段,8.046531553730423,concurrent_ipo_count,0.023933055709671372,0.023933055709671372
301177.SZ,迪阿股份,创业板,2021.0,2021-2022 扩容与破发阶段,7.4805536789253635,concurrent_ipo_count,0.007837464153999267,0.007837464153999267
301179.SZ,泽宇智能,创业板,2021.0,2021-2022 扩容与破发阶段,8.260826875239822,concurrent_ipo_count,0.019688207903793574,0.019688207903793574
301180.SZ,万祥科技,创业板,2021.0,2021-2022 扩容与破发阶段,8.08023493943345,concurrent_ipo_count,0.02300024465340137,0.02300024465340137
301181.SZ,标榜股份,创业板,2022.0,2021-2022 扩容与破发阶段,8.220009373348551,concurrent_ipo_count,0.015528030640491072,0.015528030640491072
301182.SZ,凯旺科技,创业板,2021.0,2021-2022 扩容与破发阶段,8.35359106370634,concurrent_ipo_count,0.013373844154635706,0.013373844154635706
301185.SZ,鸥玛软件,创业板,2021.0,2021-2022 扩容与破发阶段,8.186739809096283,concurrent_ipo_count,0.023322353793861293,0.023322353793861293
301187.SZ,欧圣电气,创业板,2022.0,2021-2022 扩容与破发阶段,7.903011966732928,concurrent_ipo_count,0.011810781532918051,0.011810781532918051
301188.SZ,力诺药包,创业板,2021.0,2021-2022 扩容与破发阶段,8.123411248569784,concurrent_ipo_count,0.02824323527240348,0.02824323527240348
301189.SZ,奥尼电子,创业板,2021.0,2021-2022 扩容与破发阶段,7.861998805155461,concurrent_ipo_count,0.022979874248816267,0.022979874248816267
301190.SZ,善水科技,创业板,2021.0,2021-2022 扩容与破发阶段,8.172985380237511,concurrent_ipo_count,0.00800069670228092,0.00800069670228092
301193.SZ,家联科技,创业板,2021.0,2021-2022 扩容与破发阶段,8.254973490498934,concurrent_ipo_count,0.014538543903373965,0.014538543903373965
301195.SZ,北路智控,创业板,2022.0,2021-2022 扩容与破发阶段,7.70856781701018,concurrent_ipo_count,0.018210761881796034,0.018210761881796034
301196.SZ,唯科科技,创业板,2022.0,2021-2022 扩容与破发阶段,8.265367049375032,concurrent_ipo_count,0.016270377297931043,0.016270377297931043
301197.SZ,工大科雅,创业板,2022.0,2021-2022 扩容与破发阶段,8.191596892785272,concurrent_ipo_count,0.021565013813961535,0.021565013813961535
301198.SZ,喜悦智行,创业板,2021.0,2021-2022 扩容与破发阶段,8.407093954622349,concurrent_ipo_count,0.027174530896775215,0.027174530896775215
301199.SZ,迈赫股份,创业板,2021.0,2021-2022 扩容与破发阶段,8.190478383875526,concurrent_ipo_count,0.027300413751786882,0.027300413751786882
301200.SZ,大族数控,创业板,2022.0,2021-2022 扩容与破发阶段,7.475866138545832,concurrent_ipo_count,-0.007496049459570621,0.007496049459570621
301201.SZ,诚达药业,创业板,2022.0,2021-2022 扩容与破发阶段,7.742454147193342,concurrent_ipo_count,0.009798964038877724,0.009798964038877724
301202.SZ,朗威股份,创业板,2023.0,2023 全面注册制切换,8.288713930487509,concurrent_ipo_count,0.017379263208567603,0.017379263208567603
301203.SZ,国泰环保,创业板,2023.0,2023 全面注册制切换,8.071796161305725,concurrent_ipo_count,0.008462547340225446,0.008462547340225446
301206.SZ,三元生物,创业板,2022.0,2021-2022 扩容与破发阶段,7.504880866743531,concurrent_ipo_count,0.007075808786286471,0.007075808786286471
301207.SZ,华兰疫苗,创业板,2022.0,2021-2022 扩容与破发阶段,7.834342064118798,concurrent_ipo_count,-0.004152417523367684,0.004152417523367684
301210.SZ,金杨精密,创业板,2023.0,2023 全面注册制切换,7.930522307798598,concurrent_ipo_count,0.00823417003068179,0.00823417003068179
301211.SZ,亨迪药业,创业板,2021.0,2021-2022 扩容与破发阶段,7.91400239372261,concurrent_ipo_count,0.006548792222999118,0.006548792222999118
301212.SZ,联盛化学,创业板,2022.0,2021-2022 扩容与破发阶段,8.00789103991017,concurrent_ipo_count,0.01686530020759978,0.01686530020759978
301215.SZ,中汽股份,创业板,2022.0,2021-2022 扩容与破发阶段,7.837017713359861,concurrent_ipo_count,0.006626221603818628,0.006626221603818628
301216.SZ,万凯新材,创业板,2022.0,2021-2022 扩容与破发阶段,7.750380008711743,concurrent_ipo_count,0.0073078110922719375,0.0073078110922719375
301217.SZ,铜冠铜箔,创业板,2022.0,2021-2022 扩容与破发阶段,7.468426566824354,concurrent_ipo_count,0.01133953534111242,0.01133953534111242
301219.SZ,腾远钴业,创业板,2022.0,2021-2022 扩容与破发阶段,7.8601012576647635,concurrent_ipo_count,0.011817604806145623,0.011817604806145623
301220.SZ,亚香股份,创业板,2022.0,2021-2022 扩容与破发阶段,7.297548488574802,concurrent_ipo_count,-0.00019910877879189272,0.00019910877879189272
301221.SZ,光庭信息,创业板,2021.0,2021-2022 扩容与破发阶段,8.03024859896509,concurrent_ipo_count,0.01345856556375561,0.01345856556375561
301222.SZ,浙江恒威,创业板,2022.0,2021-2022 扩容与破发阶段,8.226795060481397,concurrent_ipo_count,0.010966113334258286,0.010966113334258286
301223.SZ,中荣股份,创业板,2022.0,2021-2022 扩容与破发阶段,7.72908857283127,concurrent_ipo_count,0.0007179950306448032,0.0007179950306448032
301225.SZ,恒勃股份,创业板,2023.0,2023 全面注册制切换,7.907284271921528,concurrent_ipo_count,0.02042986735052317,0.02042986735052317
301227.SZ,森鹰窗业,创业板,2022.0,2021-2022 扩容与破发阶段,8.035866724100071,concurrent_ipo_count,0.01666546249765653,0.01666546249765653
301228.SZ,实朴检测,创业板,2022.0,2021-2022 扩容与破发阶段,7.9978390026089,concurrent_ipo_count,0.006365301887514936,0.006365301887514936
301230.SZ,泓博医药,创业板,2022.0,2021-2022 扩容与破发阶段,7.9181194625912585,concurrent_ipo_count,0.006694339342120902,0.006694339342120902
301231.SZ,荣信文化,创业板,2022.0,2021-2022 扩容与破发阶段,8.26864334102303,concurrent_ipo_count,0.011837288459348816,0.011837288459348816
301232.SZ,飞沃科技,创业板,2023.0,2023 全面注册制切换,7.882332579201684,concurrent_ipo_count,0.018550934595864415,0.018550934595864415
301233.SZ,盛帮股份,创业板,2022.0,2021-2022 扩容与破发阶段,8.199762174647054,concurrent_ipo_count,0.012282773403568452,0.012282773403568452
301235.SZ,华康洁净,创业板,2022.0,2021-2022 扩容与破发阶段,7.850537706564703,concurrent_ipo_count,0.004736073421566012,0.004736073421566012
301236.SZ,软通动力,创业板,2022.0,2021-2022 扩容与破发阶段,7.324572902739561,concurrent_ipo_count,0.017599117574804948,0.017599117574804948
301237.SZ,和顺科技,创业板,2022.0,2021-2022 扩容与破发阶段,8.081198811513248,concurrent_ipo_count,0.008576475939263467,0.008576475939263467
301238.SZ,瑞泰新材,创业板,2022.0,2021-2022 扩容与破发阶段,7.304699722443868,concurrent_ipo_count,-0.014202919233031606,0.014202919233031606
301239.SZ,普瑞眼科,创业板,2022.0,2021-2022 扩容与破发阶段,7.89003507944105,concurrent_ipo_count,0.005442044422573879,0.005442044422573879
301246.SZ,宏源药业,创业板,2023.0,2023 全面注册制切换,7.430703229545066,concurrent_ipo_count,-0.002969109271509585,0.002969109271509585
301248.SZ,杰创智能,创业板,2022.0,2021-2022 扩容与破发阶段,7.873370546509562,concurrent_ipo_count,0.009710972953831953,0.009710972953831953
301251.SZ,威尔高,创业板,2023.0,2023 全面注册制切换,8.16298885016661,concurrent_ipo_count,0.012454424463340063,0.012454424463340063
301256.SZ,华融化学,创业板,2022.0,2021-2022 扩容与破发阶段,8.090352892982544,concurrent_ipo_count,0.02732864756190618,0.02732864756190618
301258.SZ,富士莱,创业板,2022.0,2021-2022 扩容与破发阶段,8.178780080516495,concurrent_ipo_count,0.010995874764072912,0.010995874764072912
301259.SZ,艾布鲁,创业板,2022.0,2021-2022 扩容与破发阶段,8.147350098137897,concurrent_ipo_count,0.022252668167077192,0.022252668167077192
301260.SZ,格力博,创业板,2023.0,2023 全面注册制切换,7.357279695849617,concurrent_ipo_count,-0.006291864824110074,0.006291864824110074
301261.SZ,恒工精密,创业板,2023.0,2023 全面注册制切换,8.247119104501058,concurrent_ipo_count,0.018807725936042952,0.018807725936042952
301262.SZ,海看股份,创业板,2023.0,2023 全面注册制切换,7.768172432438169,concurrent_ipo_count,0.015460560440263497,0.015460560440263497
301263.SZ,泰恩康,创业板,2022.0,2021-2022 扩容与破发阶段,8.096879831599814,concurrent_ipo_count,0.017270372387137543,0.017270372387137543
301265.SZ,华新科技,创业板,2022.0,2021-2022 扩容与破发阶段,8.162033498904009,concurrent_ipo_count,0.008734872921511077,0.008734872921511077
301266.SZ,宇邦新材,创业板,2022.0,2021-2022 扩容与破发阶段,7.819347912052671,concurrent_ipo_count,-0.002200121061644934,0.002200121061644934
301267.SZ,华厦眼科,创业板,2022.0,2021-2022 扩容与破发阶段,7.754452258876811,concurrent_ipo_count,0.008640839087184667,0.008640839087184667
301268.SZ,铭利达,创业板,2022.0,2021-2022 扩容与破发阶段,7.9696516455537045,concurrent_ipo_count,0.018827014876414503,0.018827014876414503
301269.SZ,华大九天,创业板,2022.0,2021-2022 扩容与破发阶段,7.86811571784449,concurrent_ipo_count,0.013108868448606202,0.013108868448606202
301270.SZ,汉仪股份,创业板,2022.0,2021-2022 扩容与破发阶段,8.438187018022054,concurrent_ipo_count,0.02121588341738963,0.02121588341738963
301272.SZ,英华特,创业板,2023.0,2023 全面注册制切换,8.151232064029616,concurrent_ipo_count,0.014352171730350138,0.014352171730350138
301273.SZ,瑞晨环保,创业板,2022.0,2021-2022 扩容与破发阶段,7.933275448573793,concurrent_ipo_count,0.006728615573078917,0.006728615573078917
301275.SZ,汉朔科技,创业板,2025.0,2024-2026 当前阶段,8.151220499931238,concurrent_ipo_count,0.01210868795090921,0.01210868795090921
301276.SZ,嘉曼服饰,创业板,2022.0,2021-2022 扩容与破发阶段,8.167276076115884,concurrent_ipo_count,0.022316261234850976,0.022316261234850976
301277.SZ,新天地,创业板,2022.0,2021-2022 扩容与破发阶段,8.03564293166872,concurrent_ipo_count,0.011326184499584196,0.011326184499584196
301279.SZ,金道科技,创业板,2022.0,2021-2022 扩容与破发阶段,8.105254373996546,concurrent_ipo_count,0.018122601632036755,0.018122601632036755
301280.SZ,珠城科技,创业板,2022.0,2021-2022 扩容与破发阶段,7.718684650753665,concurrent_ipo_count,0.0017866455743614379,0.0017866455743614379
301281.SZ,科源制药,创业板,2023.0,2023 全面注册制切换,8.014383123742807,concurrent_ipo_count,0.011597007614879756,0.011597007614879756
301282.SZ,金禄电子,创业板,2022.0,2021-2022 扩容与破发阶段,8.224046964291407,concurrent_ipo_count,0.014987150606264892,0.014987150606264892
301283.SZ,聚胶股份,创业板,2022.0,2021-2022 扩容与破发阶段,8.155005164036352,concurrent_ipo_count,0.017035388147196844,0.017035388147196844
301285.SZ,鸿日达,创业板,2022.0,2021-2022 扩容与破发阶段,8.331646800429468,concurrent_ipo_count,0.02392879223610802,0.02392879223610802
301286.SZ,侨源股份,创业板,2022.0,2021-2022 扩容与破发阶段,7.8728182320076066,concurrent_ipo_count,-0.0004235181620496878,0.0004235181620496878
301288.SZ,清研环境,创业板,2022.0,2021-2022 扩容与破发阶段,7.999850074860394,concurrent_ipo_count,0.009023196698550161,0.009023196698550161
301290.SZ,东星医疗,创业板,2022.0,2021-2022 扩容与破发阶段,7.906153932199567,concurrent_ipo_count,0.0061107711714484874,0.0061107711714484874
301291.SZ,明阳电气,创业板,2023.0,2023 全面注册制切换,7.509959235690581,concurrent_ipo_count,0.004171898876138993,0.004171898876138993
301292.SZ,海科新源,创业板,2023.0,2023 全面注册制切换,8.006362500970745,concurrent_ipo_count,0.022355963133036293,0.022355963133036293
301293.SZ,三博脑科,创业板,2023.0,2023 全面注册制切换,8.087577685942454,concurrent_ipo_count,0.017153632855031412,0.017153632855031412
301295.SZ,美硕科技,创业板,2023.0,2023 全面注册制切换,7.938872252836763,concurrent_ipo_count,0.015711811116160036,0.015711811116160036
301296.SZ,新巨丰,创业板,2022.0,2021-2022 扩容与破发阶段,7.925089975598532,concurrent_ipo_count,0.02459617249849619,0.02459617249849619
301297.SZ,富乐德,创业板,2022.0,2021-2022 扩容与破发阶段,8.002328019651332,concurrent_ipo_count,0.006554749709511409,0.006554749709511409
301298.SZ,东利机械,创业板,2022.0,2021-2022 扩容与破发阶段,8.02586805780433,concurrent_ipo_count,0.001777296691238772,0.001777296691238772
301300.SZ,远翔新材,创业板,2022.0,2021-2022 扩容与破发阶段,8.299575121474586,concurrent_ipo_count,0.022515774428104162,0.022515774428104162
301301.SZ,川宁生物,创业板,2022.0,2021-2022 扩容与破发阶段,7.855962846285036,concurrent_ipo_count,0.009718919816486793,0.009718919816486793
301302.SZ,华如科技,创业板,2022.0,2021-2022 扩容与破发阶段,7.7145420786470185,concurrent_ipo_count,-0.0014869907740302848,0.0014869907740302848
301303.SZ,真兰仪表,创业板,2023.0,2023 全面注册制切换,7.596877871742262,concurrent_ipo_count,-0.004403567724879947,0.004403567724879947
301305.SZ,朗坤科技,创业板,2023.0,2023 全面注册制切换,7.800760352042111,concurrent_ipo_count,0.02791718763313384,0.02791718763313384
301306.SZ,西测测试,创业板,2022.0,2021-2022 扩容与破发阶段,8.189064831635193,concurrent_ipo_count,0.010877772189296036,0.010877772189296036
301307.SZ,美利信,创业板,2023.0,2023 全面注册制切换,7.753901662388391,concurrent_ipo_count,0.009888822386328221,0.009888822386328221
301308.SZ,江波龙,创业板,2022.0,2021-2022 扩容与破发阶段,7.486567740352652,concurrent_ipo_count,0.016074934100670873,0.016074934100670873
301309.SZ,万得凯,创业板,2022.0,2021-2022 扩容与破发阶段,8.391907322265013,concurrent_ipo_count,0.02250385595961835,0.02250385595961835
301310.SZ,鑫宏业,创业板,2023.0,2023 全面注册制切换,7.5238837707443595,concurrent_ipo_count,0.001256825085445248,0.001256825085445248
301311.SZ,昆船智能,创业板,2022.0,2021-2022 扩容与破发阶段,8.064483822613887,concurrent_ipo_count,0.010061782264472886,0.010061782264472886
301313.SZ,凡拓数创,创业板,2022.0,2021-2022 扩容与破发阶段,8.428624806555073,concurrent_ipo_count,0.025596282879127342,0.025596282879127342
301315.SZ,威士顿,创业板,2023.0,2023 全面注册制切换,8.16213086080313,concurrent_ipo_count,0.012331745053854364,0.012331745053854364
301316.SZ,慧博云通,创业板,2022.0,2021-2022 扩容与破发阶段,8.511400948720029,concurrent_ipo_count,0.014217203584805153,0.014217203584805153
301317.SZ,鑫磊股份,创业板,2023.0,2023 全面注册制切换,7.868460099674,concurrent_ipo_count,-0.005769269369192889,0.005769269369192889
301318.SZ,维海德,创业板,2022.0,2021-2022 扩容与破发阶段,8.165832984921067,concurrent_ipo_count,0.015149648008640052,0.015149648008640052
301319.SZ,唯特偶,创业板,2022.0,2021-2022 扩容与破发阶段,8.53365821589186,concurrent_ipo_count,0.020637045268702546,0.020637045268702546
301320.SZ,豪江智能,创业板,2023.0,2023 全面注册制切换,8.002673017865012,concurrent_ipo_count,0.017844221513834774,0.017844221513834774
301322.SZ,绿通科技,创业板,2023.0,2023 全面注册制切换,7.730117719803741,concurrent_ipo_count,0.012351650953840032,0.012351650953840032
301323.SZ,新莱福,创业板,2023.0,2023 全面注册制切换,8.217624458367602,concurrent_ipo_count,0.007079206926433956,0.007079206926433956
301325.SZ,曼恩斯特,创业板,2023.0,2023 全面注册制切换,7.70879640335904,concurrent_ipo_count,0.010632934078589762,0.010632934078589762
301326.SZ,捷邦科技,创业板,2022.0,2021-2022 扩容与破发阶段,8.011775120446684,concurrent_ipo_count,0.018346995136058118,0.018346995136058118
301327.SZ,华宝新能,创业板,2022.0,2021-2022 扩容与破发阶段,6.867617113097776,concurrent_ipo_count,0.020007662028253628,0.020007662028253628
301328.SZ,维峰电子,创业板,2022.0,2021-2022 扩容与破发阶段,8.136866011364939,concurrent_ipo_count,0.02129310663233764,0.02129310663233764
301329.SZ,信音电子,创业板,2023.0,2023 全面注册制切换,8.150107817938025,concurrent_ipo_count,0.011148582433079592,0.011148582433079592
301330.SZ,熵基科技,创业板,2022.0,2021-2022 扩容与破发阶段,7.696969898008224,concurrent_ipo_count,0.02200279102037028,0.02200279102037028
301332.SZ,德尔玛,创业板,2023.0,2023 全面注册制切换,7.948855926727075,concurrent_ipo_count,0.025460306641921168,0.025460306641921168
301335.SZ,天元宠物,创业板,2022.0,2021-2022 扩容与破发阶段,7.7377955079649,concurrent_ipo_count,-0.002177753713355694,0.002177753713355694
301337.SZ,亚华电子,创业板,2023.0,2023 全面注册制切换,8.271287691330274,concurrent_ipo_count,0.02457757754425933,0.02457757754425933
301338.SZ,凯格精机,创业板,2022.0,2021-2022 扩容与破发阶段,8.104019972000794,concurrent_ipo_count,0.010066979140682218,0.010066979140682218
301339.SZ,通行宝,创业板,2022.0,2021-2022 扩容与破发阶段,8.020137525126069,concurrent_ipo_count,0.012875051856755124,0.012875051856755124
301345.SZ,涛涛车业,创业板,2023.0,2023 全面注册制切换,8.034024789570626,concurrent_ipo_count,-0.00309920549252837,0.00309920549252837
301348.SZ,蓝箭电子,创业板,2023.0,2023 全面注册制切换,8.069910437041079,concurrent_ipo_count,0.020313672042965566,0.020313672042965566
301349.SZ,信德新材,创业板,2022.0,2021-2022 扩容与破发阶段,8.037043932887837,concurrent_ipo_count,0.019150353935609467,0.019150353935609467
301355.SZ,南王科技,创业板,2023.0,2023 全面注册制切换,8.065386508894456,concurrent_ipo_count,0.021533770659646026,0.021533770659646026
301356.SZ,天振股份,创业板,2022.0,2021-2022 扩容与破发阶段,7.43025191080268,concurrent_ipo_count,-0.005652049487381346,0.005652049487381346
301357.SZ,北方长龙,创业板,2023.0,2023 全面注册制切换,8.177146795089183,concurrent_ipo_count,0.012341195008055205,0.012341195008055205
301358.SZ,湖南裕能,创业板,2023.0,2023 全面注册制切换,7.882215178157261,concurrent_ipo_count,0.0008232057513178608,0.0008232057513178608
301359.SZ,东南电子,创业板,2022.0,2021-2022 扩容与破发阶段,8.029225327195151,concurrent_ipo_count,-0.004409901665550138,0.004409901665550138
301360.SZ,荣旗科技,创业板,2023.0,2023 全面注册制切换,8.134866845395353,concurrent_ipo_count,0.017030119486809207,0.017030119486809207
301361.SZ,众智科技,创业板,2022.0,2021-2022 扩容与破发阶段,7.742602999882226,concurrent_ipo_count,0.010630100320366136,0.010630100320366136
301362.SZ,民爆光电,创业板,2023.0,2023 全面注册制切换,7.713381185521689,concurrent_ipo_count,0.016478178609374512,0.016478178609374512
301363.SZ,美好医疗,创业板,2022.0,2021-2022 扩容与破发阶段,7.971350946239458,concurrent_ipo_count,0.01808467874217837,0.01808467874217837
301365.SZ,矩阵股份,创业板,2022.0,2021-2022 扩容与破发阶段,7.8391086771673155,concurrent_ipo_count,-0.004159747984615997,0.004159747984615997
301366.SZ,一博科技,创业板,2022.0,2021-2022 扩容与破发阶段,7.96157474844136,concurrent_ipo_count,0.014536549185703287,0.014536549185703287
301367.SZ,瑞迈特,创业板,2022.0,2021-2022 扩容与破发阶段,7.7896404701304975,concurrent_ipo_count,0.0009311702192750119,0.0009311702192750119
301368.SZ,丰立智能,创业板,2022.0,2021-2022 扩容与破发阶段,8.144654335533827,concurrent_ipo_count,0.006220427464604513,0.006220427464604513
301370.SZ,国科恒泰,创业板,2023.0,2023 全面注册制切换,7.809005223184486,concurrent_ipo_count,0.023541943756823253,0.023541943756823253
301371.SZ,敷尔佳,创业板,2023.0,2023 全面注册制切换,7.886603445938103,concurrent_ipo_count,0.011839282657781943,0.011839282657781943
301372.SZ,科净源,创业板,2023.0,2023 全面注册制切换,7.853300300719231,concurrent_ipo_count,0.017372839050191748,0.017372839050191748
301373.SZ,凌玮科技,创业板,2023.0,2023 全面注册制切换,8.085905624932268,concurrent_ipo_count,-0.0014660704412996137,0.0014660704412996137
301376.SZ,致欧科技,创业板,2023.0,2023 全面注册制切换,8.030288305185927,concurrent_ipo_count,0.018188984172925735,0.018188984172925735
301377.SZ,鼎泰高科,创业板,2022.0,2021-2022 扩容与破发阶段,7.702642017437792,concurrent_ipo_count,0.00669750968216725,0.00669750968216725
301379.SZ,天山电子,创业板,2022.0,2021-2022 扩容与破发阶段,7.885760748868337,concurrent_ipo_count,0.0051126480546799065,0.0051126480546799065
301381.SZ,赛维时代,创业板,2023.0,2023 全面注册制切换,7.856419372777931,concurrent_ipo_count,0.01390285023142025,0.01390285023142025
301382.SZ,蜂助手,创业板,2023.0,2023 全面注册制切换,8.13449346437046,concurrent_ipo_count,0.0220789404690953,0.0220789404690953
301383.SZ,天键股份,创业板,2023.0,2023 全面注册制切换,7.625089724953879,concurrent_ipo_count,0.005195290266757061,0.005195290266757061
301386.SZ,未来电器,创业板,2023.0,2023 全面注册制切换,8.095490433322293,concurrent_ipo_count,0.014186426479412564,0.014186426479412564
301387.SZ,光大同创,创业板,2023.0,2023 全面注册制切换,7.734822020569502,concurrent_ipo_count,0.009083021500839932,0.009083021500839932
301388.SZ,欣灵电气,创业板,2022.0,2021-2022 扩容与破发阶段,8.217358075653795,concurrent_ipo_count,0.0014977746557808661,0.0014977746557808661
301389.SZ,隆扬电子,创业板,2022.0,2021-2022 扩容与破发阶段,7.720408765071206,concurrent_ipo_count,7.577199078100709e-05,7.577199078100709e-05
301391.SZ,卡莱特,创业板,2022.0,2021-2022 扩容与破发阶段,7.696235230000328,concurrent_ipo_count,0.009319253202214854,0.009319253202214854
301392.SZ,汇成真空,创业板,2024.0,2024-2026 当前阶段,8.199152717395224,concurrent_ipo_count,-0.010793132080492245,0.010793132080492245
301393.SZ,昊帆生物,创业板,2023.0,2023 全面注册制切换,7.94154868721568,concurrent_ipo_count,0.009314955795556072,0.009314955795556072
301395.SZ,仁信新材,创业板,2023.0,2023 全面注册制切换,7.890993415802178,concurrent_ipo_count,0.012944902445494488,0.012944902445494488
301396.SZ,宏景科技,创业板,2022.0,2021-2022 扩容与破发阶段,7.754998480732728,concurrent_ipo_count,-0.004872447482478604,0.004872447482478604
301397.SZ,溯联股份,创业板,2023.0,2023 全面注册制切换,7.865968417301201,concurrent_ipo_count,0.013311255476355087,0.013311255476355087
301398.SZ,星源卓镁,创业板,2022.0,2021-2022 扩容与破发阶段,8.023957454523368,concurrent_ipo_count,0.002874563689920192,0.002874563689920192
301399.SZ,英特科技,创业板,2023.0,2023 全面注册制切换,7.909035919387929,concurrent_ipo_count,0.021418008861323206,0.021418008861323206
301408.SZ,华人健康,创业板,2023.0,2023 全面注册制切换,8.0047335667309,concurrent_ipo_count,0.011124045929160008,0.011124045929160008
301413.SZ,安培龙,创业板,2023.0,2023 全面注册制切换,8.279520729782693,concurrent_ipo_count,0.0131168037895043,0.0131168037895043
301418.SZ,协昌科技,创业板,2023.0,2023 全面注册制切换,8.15025016786183,concurrent_ipo_count,0.024098061258905006,0.024098061258905006
301419.SZ,阿莱德,创业板,2023.0,2023 全面注册制切换,8.127281843999835,concurrent_ipo_count,0.00143971904106244,0.00143971904106244
301421.SZ,波长光电,创业板,2023.0,2023 全面注册制切换,8.131394495445036,concurrent_ipo_count,0.020270763029525272,0.020270763029525272
301428.SZ,世纪恒通,创业板,2023.0,2023 全面注册制切换,8.295725609879753,concurrent_ipo_count,0.022462241202927134,0.022462241202927134
301429.SZ,森泰股份,创业板,2023.0,2023 全面注册制切换,7.759138098835642,concurrent_ipo_count,0.009155444714562104,0.009155444714562104
301439.SZ,泓淋电力,创业板,2023.0,2023 全面注册制切换,8.059178905892626,concurrent_ipo_count,0.0009898282945505455,0.0009898282945505455
301449.SZ,天溯计量,创业板,2025.0,2024-2026 当前阶段,8.428801007005216,concurrent_ipo_count,0.021649622312583317,0.021649622312583317
301456.SZ,盘古智能,创业板,2023.0,2023 全面注册制切换,7.92937485401255,concurrent_ipo_count,0.015318155014051512,0.015318155014051512
301458.SZ,钧崴电子,创业板,2025.0,2024-2026 当前阶段,8.021460133071606,concurrent_ipo_count,0.0030107922285415607,0.0030107922285415607
301459.SZ,丰茂股份,创业板,2023.0,2023 全面注册制切换,8.221906866449405,concurrent_ipo_count,0.017110072129450486,0.017110072129450486
301468.SZ,博盈特焊,创业板,2023.0,2023 全面注册制切换,7.566924801522111,concurrent_ipo_count,0.01264321489141846,0.01264321489141846
301469.SZ,恒达新材,创业板,2023.0,2023 全面注册制切换,8.02476283252734,concurrent_ipo_count,0.02285182181207083,0.02285182181207083
301479.SZ,弘景光电,创业板,2025.0,2024-2026 当前阶段,8.200933850860638,concurrent_ipo_count,0.00915837719790604,0.00915837719790604
301486.SZ,致尚科技,创业板,2023.0,2023 全面注册制切换,7.780770884867961,concurrent_ipo_count,0.007990167756557283,0.007990167756557283
301487.SZ,盟固利,创业板,2023.0,2023 全面注册制切换,8.085902238602673,concurrent_ipo_count,0.024618364368089937,0.024618364368089937
301488.SZ,豪恩汽电,创业板,2023.0,2023 全面注册制切换,7.991713688771072,concurrent_ipo_count,0.011916571987775241,0.011916571987775241
301489.SZ,思泉新材,创业板,2023.0,2023 全面注册制切换,8.384925639808097,concurrent_ipo_count,0.0006440635489547293,0.0006440635489547293
301491.SZ,汉桑科技,创业板,2025.0,2024-2026 当前阶段,8.226106636953254,concurrent_ipo_count,0.005749532786465407,0.005749532786465407
301498.SZ,乖宝宠物,创业板,2023.0,2023 全面注册制切换,7.90917085946976,concurrent_ipo_count,0.02420446564656653,0.02420446564656653
301499.SZ,维科精密,创业板,2023.0,2023 全面注册制切换,8.141549006532717,concurrent_ipo_count,0.016223094641188433,0.016223094641188433
301500.SZ,飞南资源,创业板,2023.0,2023 全面注册制切换,8.15563821661556,concurrent_ipo_count,0.009009535563653592,0.009009535563653592
301501.SZ,恒鑫生活,创业板,2025.0,2024-2026 当前阶段,8.176452196597355,concurrent_ipo_count,0.007747017631484888,0.007747017631484888
301502.SZ,华阳智能,创业板,2024.0,2024-2026 当前阶段,8.348979418210542,concurrent_ipo_count,0.008505821176781612,0.008505821176781612
301505.SZ,苏州规划,创业板,2023.0,2023 全面注册制切换,8.202158668138559,concurrent_ipo_count,0.015083425933838223,0.015083425933838223
301507.SZ,民生健康,创业板,2023.0,2023 全面注册制切换,8.240503916161712,concurrent_ipo_count,0.0026598535121668187,0.0026598535121668187
301508.SZ,中机认检,创业板,2023.0,2023 全面注册制切换,8.286441118571712,concurrent_ipo_count,0.012615715038703098,0.012615715038703098
301509.SZ,金凯生科,创业板,2023.0,2023 全面注册制切换,7.97891342805166,concurrent_ipo_count,0.007691366979303833,0.007691366979303833
301510.SZ,固高科技,创业板,2023.0,2023 全面注册制切换,8.299900565009239,concurrent_ipo_count,0.0192072493299588,0.0192072493299588
301511.SZ,德福科技,创业板,2023.0,2023 全面注册制切换,7.68295892286338,concurrent_ipo_count,0.016995998874212496,0.016995998874212496
301513.SZ,尚水智能,创业板,2026.0,2024-2026 当前阶段,8.623905878478126,concurrent_ipo_count,0.015769031859568152,0.015769031859568152
301515.SZ,港通医疗,创业板,2023.0,2023 全面注册制切换,8.266622557879996,concurrent_ipo_count,0.01626932247882996,0.01626932247882996
301516.SZ,中远通,创业板,2023.0,2023 全面注册制切换,8.319477470158667,concurrent_ipo_count,0.015676956948318742,0.015676956948318742
